K,True label,Predicted label
2,3927638305,530928092
2,2646931191,2000614473
2,3038200968,1837648468
2,3089782644,2192780204
2,3075877919,269834062
2,2032048970,490904253
2,1043649521,2702435837
2,819570846,205060988
2,293434992,1103706975
2,1160103344,2098588136
2,2591672455,114912297
2,2868076475,1723836743
2,1228285803,480632610
2,4101248785,3931709475
2,3139972284,2762351545
2,3083543407,2937525435
2,3695290182,31311537
2,3766443150,226254494
2,2505813179,2075337573
2,2985852685,242040039
2,2594065762,256111454
2,884551183,2012687223
2,4247931055,4215690781
2,260936336,2748623227
2,2303789204,171014690
2,3115762052,1780690017
2,3773419446,2441662411
2,2802729758,2528512414
2,99699720,829957688
2,4130311878,112997688
2,4161209908,866792419
2,164698800,1059773736
2,3075806009,1417997905
2,2674362245,2261647540
2,2874365357,2150552091
2,2273666591,2216719685
2,3789952659,72307877
2,2406900984,134045896
2,1903575613,994676122
2,4043484597,159351600
2,665433957,2558633431
2,1602074868,418991059
2,4247684824,1438196802
2,1917000464,919622593
2,4266974527,2338504085
2,4019065378,3503390947
2,1983866339,3044373336
2,1896019611,2008989859
2,3840552276,1828551048
2,3607486346,2811896546
2,1128114806,14108831
2,3657287417,949468805
2,497927023,2441662411
2,3635816450,1774817469
2,645628,297977
2,1739918007,994676122
2,3729011877,1781816681
2,1784409888,814079080
2,4254645606,74390002
2,3864646384,587285122
2,142105411,2330716112
2,2713190086,1156052756
2,4048861406,667269617
2,622201978,2001724038
2,3142241795,553446970
2,4225771503,3154522271
2,1379670949,256061599
2,1358636948,1268201436
2,1699645771,1670550471
2,1428546221,2236232282
2,4062197613,3591904111
2,2923183199,2044329633
2,769563897,1664573953
2,2533890887,1045293852
2,1801598336,1157486139
2,3050187782,2712789376
2,2945792466,2629083645
2,2169519796,86026702
2,2242170808,966629696
2,145675505,520338796
2,3794298816,1747224090
2,1680626217,16933527
2,2091479370,618541066
2,2623309270,1778775267
2,4293276364,224204028
2,3580263851,3418578881
2,2287446395,510575464
2,3861383453,2078847577
2,1509079434,1506683821
2,1251645465,1332568669
2,2887356875,1332568669
2,2191640503,865227276
2,2157742654,277181139
2,2545437279,2611808274
2,1568401524,245619002
2,1431284569,2380913858
2,2317723557,2849400526
2,1866498400,1714340149
2,168222130,2457457611
2,1153639624,2424467065
2,3303274068,2660884517
2,3394793659,207100606
2,148719785,1680535208
2,2237563696,2142919313
2,511311727,387288450
2,2092622846,220104288
2,1296463365,275813572
2,3163376679,2241415252
2,852852893,793278077
2,304293919,1776453982
2,699051387,3145779110
2,3531512078,1862704032
2,242730034,1914813732
2,797721756,172574479
2,2408700224,1710584960
2,2979218298,3170475874
2,2824936287,3523663637
2,1628593624,341199823
2,3939281609,1399924581
2,45321459,224204028
2,3802944413,3267238973
2,3872882463,2011525022
2,22285547,986496525
2,2634431129,1614773397
2,2334975367,289508954
2,3379794959,3512064284
2,3109492579,1746655739
2,3639207904,1131839533
2,1100459627,348383326
2,3598471432,2748003083
2,3742221123,1805756795
2,681061245,3768186621
2,4050847607,971449352
2,2185522362,381150737
2,2378468247,621907710
2,3855894492,642283221
2,3912654752,2269903082
2,312265924,872743086
2,4069659242,978062057
2,191984645,1933278346
2,4183511399,1722311799
2,3094888190,1660954169
2,3359878181,2622454260
2,3853326780,549866075
2,1813747725,3724205968
2,2727489300,467973488
2,3842983995,487927457
2,1580577269,1176059503
2,293240115,1821965487
2,2345326393,414776066
2,3270553459,2153415667
2,4069659242,225102439
2,2837888168,2403374241
2,2291057022,341199823
2,2980536866,978062057
2,1507150010,652176199
2,2025865799,1944166196
2,1695363826,1091404026
2,3033757247,2677358891
2,2129884110,3798330592
2,716375928,2332919717
2,3511195268,331632016
2,444007069,224611800
2,3485544994,1303676034
2,3143198148,1642026269
2,3635816450,414776066
2,2494171542,424232472
2,1892587515,3113678103
2,2914998557,1392492837
2,2123332638,236902463
2,3766516310,957492934
2,2940825733,2956709489
2,1555312860,677832251
2,890612805,1650041415
2,2158285549,2566339988
2,3721393933,719229941
2,3480323222,1093775969
2,2602533565,2259957740
2,373863554,1457899692
2,1388931929,874229717
2,2274241387,3359758769
2,1683116425,1504633038
2,3443201151,1650041415
2,1935421006,832025287
2,4057376991,289571220
2,2319338478,852852893
2,1746756468,46447054
2,1628981671,3000792516
2,183398877,1655869766
2,1013339050,634404165
2,3271998603,2800015685
2,1306191121,2064625221
2,3064334528,159351600
2,2098400894,2895371757
2,2498064534,1135976474
2,4088194362,2659771465
2,1014487628,933920469
2,159968954,31311537
2,1299206522,502958080
2,2501975813,1534178715
2,2336767211,1374889181
2,3430179282,3628121668
2,1327940670,815806391
2,900100636,2098588136
2,2764077586,420878019
2,2051820557,877705286
2,414776066,502970099
2,1742052212,242730034
2,3713350997,2810032869
2,1755142363,398861944
2,232676224,215542278
2,2645733072,3302379784
2,1435575565,2329453736
2,2959670655,2423781234
2,3841109387,637302283
2,500010212,664367292
2,1677383023,840834833
2,2498542265,829820311
2,566772412,1537763974
2,3111468322,2667064672
2,2470288007,521750822
2,367656379,1013980683
2,10528187,158855858
2,1646948333,535095116
2,3420770588,2294663387
2,3319724566,329382788
2,2964773552,1271080145
2,3170087367,477553695
2,3586500603,2075337573
2,2745663550,1811443251
2,2310139312,3570175332
2,4094230441,2045603816
2,2509162399,1963142010
2,3704102155,101686954
2,3211692097,117207661
2,3965458173,2049724136
2,768382632,156307992
2,1813765221,159351600
2,1871167754,261593436
2,1265320427,3227076853
2,3334168993,1614773397
2,1701563146,2659771465
2,1591867208,414776066
2,3820409224,256061599
2,3136889376,381150737
2,2355439423,277181139
2,429468346,2328257383
2,3496338853,93479784
2,528562097,123426264
2,3881651394,1793719295
2,875836170,250077209
2,9958453,538550380
2,2172223523,3113678103
2,865318054,18264600
2,3989979284,1841533652
2,3073161644,1958067065
2,2757892305,731755076
2,656698835,227645039
2,2489440778,2294899207
2,1163728238,227608576
2,1046607123,1457899692
2,2086690397,1163569239
2,2804650647,3158960942
2,1219036414,829786680
2,3519984805,2087448335
2,1268261698,411375215
2,1484127216,341573456
2,3992876821,3398918370
2,1725137077,116488907
2,3379821606,942399146
2,4139844552,1996665508
2,202437231,2712789376
2,1286090671,1713719151
2,2105865163,2747024747
2,4010770629,797721756
2,575798617,2914552185
2,3353200223,219059962
2,3199187864,3578780970
2,3164287284,2970350839
2,628894289,877687009
2,1920116125,544315614
2,754974693,967125998
2,494326981,1216871853
2,936315280,1897963080
2,153202204,2240554933
2,3059359196,2960385352
2,565368573,862718904
2,2074153427,1063954610
2,2880882957,2177722258
2,933941732,13645363
2,3432871246,224611800
2,3946393392,2113839458
2,229506815,2891183579
2,2690005728,1300007930
2,3641293012,3005631603
2,3335711423,512890289
2,2756670385,983618131
2,388454808,1517086716
2,1254441436,2885113223
2,3321548978,2081524202
2,4245771399,3113111421
2,4240407085,427156003
2,2268524937,3059025139
2,3498853321,134045896
2,1130919487,922496978
2,818254185,1261987196
2,3509200562,2714598596
2,2610709303,769148288
2,2292082163,2299126017
2,3903139122,1045293852
2,2860060458,397780484
2,3546106267,1035128795
2,1724536819,105921073
2,4203290039,2013028328
2,59226203,2671028494
2,3567192124,1776011373
2,3744205434,2562344453
2,1701450902,1119404634
2,1911010635,979633394
2,3951971428,13645363
2,3825693463,2937525435
2,211358789,3006383483
2,1303644154,1868925900
2,4224340559,191946414
2,4141124289,121462973
2,3127100328,152139376
2,3699648654,337548958
2,1146205648,3673824327
2,1047856275,256111454
2,1237870527,159351600
2,3068294096,321895430
2,3157786712,206010116
2,1043565100,1788217507
2,4113632339,219568860
2,1046611173,665979983
2,2325264250,2007634073
2,994845771,2065465349
2,3100000309,261593436
2,1660385294,3318732110
2,3178142572,380064228
2,3351968689,2713674743
2,2240256258,116488907
2,2542103229,51422340
2,1986364708,1388346762
2,2915337809,4212107132
2,1378638675,2493061196
2,1862655253,552269846
2,2515752541,1055647650
2,6381662,393505734
2,3446774629,2648868796
2,1260799291,2696520210
2,2979218298,646852957
2,2469953792,850491197
2,2733327644,584558550
2,3476168339,579406718
2,291741779,1208307773
2,1194896585,1620805012
2,2155479250,541114057
2,66877757,440664992
2,4096528924,606611277
2,1952403181,1689060514
2,3569208898,275760310
2,2450415932,2562722197
2,3853334588,1121322716
2,3205175747,728791874
2,861942412,2820270430
2,2821862330,3469387519
2,1264192785,3573978002
2,877176469,347142440
2,3409298888,889771636
2,847338105,373677188
2,709353370,159351600
2,1622585957,398382060
2,1741255671,1458288313
2,3452686144,2084449125
2,3026349725,2804650647
2,3134748958,3047779462
2,2680057516,2545441987
2,3542515337,727036860
2,24168270,1411980274
2,4011392237,3879389067
2,4003277752,1868756563
2,952489020,607127945
2,1000106726,159351600
2,3783985136,3024671252
2,4206463914,792499304
2,4254645606,74390002
2,1330540027,209689048
2,3216769417,2613248498
2,3602632985,290615074
2,2132780793,1145791039
2,3498630557,854939659
2,2341232000,3883836318
2,1676388968,743890405
2,3351318599,1991476213
2,3888975197,3128161097
2,3586500603,656698835
2,2218854269,2613471603
2,3489126272,2892673176
2,3954798556,36971936
2,2667915715,1744240905
2,3960232661,1566622764
2,3113678103,1349792162
2,1900573672,1761331094
2,4203412919,262104766
2,847291738,926094081
2,2613248498,1517086716
2,2788148991,2636279112
2,611016897,1935599983
2,3785800752,1620542406
2,3628969838,3299283192
2,1766054485,3308317455
2,3375612003,490680502
2,3714532676,3618287054
2,875836170,250077209
2,3536454240,2947227311
2,2471903892,66247839
2,519133719,2269100299
2,4073160656,803193734
2,2685155852,1852954878
2,2108533053,852607071
2,3411862234,1191459008
2,1911010635,2138357912
2,1321380125,353320183
2,2352036840,919622593
2,1702111919,430501350
2,2975245347,1835727468
2,2945011912,2001724038
2,4228787858,754627436
2,2952358810,2221409971
2,570596922,2999794436
2,2439643035,387288450
2,2376591621,3018854478
2,952489020,607127945
2,3511195268,562358068
2,3762958694,1605252728
2,1010747501,153414432
2,3620290778,3655556545
2,3624714500,2720884659
2,1032764682,296475017
2,1835033137,819592998
2,3030935442,538550380
2,2766674936,728791874
2,2834147202,2157253857
2,1902068792,2833415034
2,3890044804,2584697795
2,2050504093,1141798720
2,3075806009,2081352340
2,2995677151,1980894329
2,4154227151,640260500
2,1487868941,159351600
2,4285802156,236736192
2,3669914358,705336788
2,3658757727,3277021281
2,3500258725,105687992
2,3101383649,3283040645
2,1113850846,512220099
2,1627169785,2516233411
2,4264596835,3435627865
2,2389001198,622058097
2,2106195730,3323080982
2,3911606121,794027803
2,1070668849,962477933
2,2282883770,1105034441
2,2160494726,915120729
2,3355477886,580844297
2,3433885447,2004396030
2,1954967078,1036559319
2,165671561,1086682695
2,884551183,1258162988
2,1529681595,155268050
2,2108533053,3353794004
2,1784587311,530928092
2,2892571732,159351600
2,1130919487,1570588813
2,191430859,949468805
2,2300621997,3178528282
2,483130366,1902068792
2,1130494654,474557588
2,3132560288,2110668481
2,4186270168,3203314574
2,825311704,1899110933
2,4025313952,1013980683
2,1912222471,373863554
2,3751798302,1680535208
2,2210745930,1176059503
2,378173032,1512906194
2,1978041895,3050187782
2,1122612894,267301901
2,1853864003,2871930336
2,1130494654,11893592
2,1676388968,441850830
2,2389688714,205060988
2,1043565100,414776066
2,2999553837,628283471
2,3900686321,56021967
2,1563437474,2889392509
2,1407447428,582084093
2,3373740639,500894758
2,2513567591,1187866411
2,191411989,109743541
2,460150358,816961320
2,1853864003,3166170968
2,630167980,677832251
2,3275119116,1187614415
2,2122094885,2486943232
2,3390891842,2384245256
2,1821965487,2567385907
2,2167497065,829957688
2,1674770957,1605907737
2,1243244040,1005010065
2,3030885365,986496525
2,1328017795,852607071
2,3853135440,3090275232
2,1852821008,562358068
2,340397853,30522919
2,3195941759,879376653
2,3941778140,983618131
2,4289376620,1636098373
2,3114991641,1640450784
2,75775454,1978203770
2,937757055,2564528075
2,1457899692,754627436
2,4118986673,1844021837
2,3921125158,1182601341
2,2542103229,839263285
2,2298619633,3930074106
2,1799709470,387717167
2,3546564341,1726457735
2,2959461063,328999497
2,4086189355,1642026269
2,2832112238,488036793
2,1892508036,355489491
2,954317984,261593436
2,1113722776,1552142539
2,2077604114,2203660548
2,3785697100,1650041415
2,2964076520,1126423707
2,2638757655,430415205
2,2022500488,994676122
2,2139200237,960169860
2,2995692757,35254803
2,3326186289,962737723
2,3225705412,4226111444
2,1186806654,2620666302
2,3721820266,620695276
2,3703315251,1209949003
2,2118783089,3673824327
2,3810846799,1325074200
2,3960829497,151466964
2,2985852685,3047779462
2,1264192785,3573978002
2,124064863,849871363
2,4102727993,1010747501
2,2709172334,257984140
2,611016897,863776697
2,1900185622,635962678
2,3270395407,962737723
2,2405668221,116488907
2,3491397543,546534487
2,2691343457,97586171
2,712848537,954571849
2,4149304686,2126962532
2,1665301954,1038879657
2,2201245992,215542278
2,764328725,646852957
2,3421851303,712775796
2,414776066,242040039
2,1386040838,1587395175
2,532189781,485325969
2,2405668221,2110001139
2,2389140369,724669421
2,656698835,385158859
2,2994869800,1993904090
2,980478624,2500122216
2,1483231467,3988234758
2,1707910864,2116116271
2,3699136547,1371706715
2,314335243,4122651001
2,1630743196,111019786
2,1915037709,435416154
2,2220491818,1729454608
2,962477933,2699450457
2,1729543733,431048396
2,1248171988,1332568669
2,3914893545,2613177548
2,712848537,3149716162
2,122734203,1034637425
2,1334659868,1980894329
2,831055515,1055377026
2,3393430210,236048956
2,2668500191,2173564634
2,1747901200,564238209
2,4101248069,3095516087
2,1045378565,2862284787
2,3641217980,2866022569
2,3703525232,123573062
2,3807010263,259006220
2,805150965,3528764768
2,3006383483,1550813244
2,3102501053,1104559666
2,1930374579,2329789392
2,3654135018,891248341
2,3932447208,819047038
2,1689314855,871679006
2,1821875388,392699942
2,3492585343,312265924
2,887644040,2828399909
2,2206777473,1350175811
2,3202128395,1507619378
2,1330540027,615484027
2,1714607112,1373041494
2,3876139929,165128572
2,792645593,2792263429
2,2065799849,2409337291
2,3299059416,2423456155
2,25788160,427156003
2,3965164098,2422656869
2,3504498104,1902423817
2,681044161,1542720689
2,3893401232,3325336141
2,1969187860,531266261
2,1884867719,2104261312
2,3389408695,705155940
2,1998513801,682082741
2,3393337346,2879276286
2,3043133921,302961006
2,3268999028,477798305
2,3935050299,1118581117
2,165136504,927285629
2,3656024500,2269100299
2,2817782777,829786680
2,1625419473,720695533
2,2671028494,475139403
2,3946192175,2640126427
2,3927768774,3531949524
2,2604281676,2588644990
2,2172855737,1140968338
2,54922456,1059857959
2,2116638927,86026702
2,2146268420,3035635302
2,3832837786,718620114
2,3870515360,500429675
2,2977361103,2142919313
2,4077708975,3216433143
2,2951799757,579435501
2,2638400709,2008989859
2,3054380233,2651025355
2,2725995260,1768497190
2,743656704,579406718
2,1035443562,3465761771
2,921281780,3412514386
2,2465859858,3793721332
2,227001881,1375664237
2,2358578672,1983510531
2,3291614016,3322005001
2,2887775634,810940926
2,3042612735,242923705
2,2533672576,946023684
2,2308364661,2509953610
2,208302069,2043476705
2,261002678,2599755121
2,613369054,1397917995
2,1359788018,430537386
2,3095330776,2883859985
2,763152554,472290748
2,3346777341,739038796
2,3491248169,2050714012
2,1810321157,764877686
2,3246678515,1507619378
2,2710895026,544315614
2,2655969926,1644128120
2,743984162,2835868861
2,2231601193,1298661731
2,2879924940,3460499189
2,759119317,723872739
2,908720185,2712789376
2,2526814759,2075337573
2,4172683498,733189993
2,2539205202,1065718333
2,3075835555,1036616580
2,3279267225,4228787858
2,1799709470,1809363506
2,2847174369,159351600
2,796332893,3318116205
2,2084127548,1625370938
2,2029582957,3421505420
2,4184214313,50839031
2,994676122,351936926
2,3251014226,1799259336
2,3368288862,987184881
2,398422876,430178566
2,2158569615,1958573404
2,763152554,3905033194
2,258047,1199504850
2,2343396509,326080737
2,3968274482,2396760004
2,1081931341,116488907
2,1814055804,2050565864
2,1344355875,772217144
2,2402499532,1505532161
2,609623801,2493236254
2,2023468015,1944166196
2,3105568663,803155131
2,3922902476,9784494
2,2660419430,1920091538
2,3867393142,786625962
2,1888739764,1028046550
2,2675366031,1709902370
2,3379486410,596534937
2,2074039420,2225683072
2,4015715622,1118101132
2,4050048689,792156508
2,2637024785,387717167
2,2376552961,310610689
2,518222659,2125715228
2,2139200237,459439404
2,2544002498,1087947892
2,2104231529,1902043911
2,3047942142,403550892
2,1142038310,2288862231
2,1634563776,1051200371
2,2325289006,975789094
2,3571871308,2138357912
2,919356882,1684183874
2,1459215305,323780484
2,3982053325,241987908
2,3176460569,1727761879
2,1346371099,882070118
2,2885752806,106318294
2,403548367,4212430446
2,1748664140,1423186735
2,2636606965,1504793711
2,545829882,562358068
2,3693750940,1902560806
2,2068945199,550477797
2,71375986,86026702
2,3889888691,421691417
2,2300621997,1166650192
2,1923087716,3141130737
2,4288613751,1625370938
2,2360365664,3198659855
2,3662033587,1700288929
2,2476270457,1231764906
2,3815469593,195176824
2,4108898822,317365383
2,451207812,1726457735
2,822136584,832672693
2,3064334528,159351600
2,2298619633,3021441210
2,819561681,1350175811
2,2322582639,552269846
2,1460979823,3331330433
2,3102703783,13645363
2,3624350101,590283276
2,2124414157,1312628589
2,2965467379,2157253857
2,2614828639,2027771431
2,1153639624,2424467065
2,2540417103,927285629
2,933941732,2803363809
2,2892209757,2361856339
2,8660034,1780690017
2,3893832039,341199823
2,561430565,225102439
2,3387449827,781136593
2,2648164301,2084915003
2,3158451773,690199618
2,1254441436,3604616805
2,4059913578,802556404
2,2152124620,376108427
2,4195021957,1902731777
2,2045845868,994676122
2,3941778140,1375664237
2,2277954221,1303676034
2,2481069519,2804259900
2,1794962291,896253865
2,1922376203,51422340
2,2240554933,1571936889
2,1035148143,815481787
2,3042357886,2629083645
2,2628699139,519658345
2,803317615,613369054
2,3484476637,1852954878
2,2306537005,437907078
2,558174567,74390002
2,3887207430,3412514386
2,200504055,1964078714
2,2856557907,2436445645
2,1935421006,1024453873
2,1797930186,1529681595
2,1067564682,1944166196
2,1610895932,2604808762
2,3735631261,572085747
2,2906514917,523744895
2,2995246610,1628981671
2,389964627,341199823
2,2669529988,561870841
2,2013028328,584321400
2,1288220216,3481795291
2,4094364070,1590323840
2,2998314427,256061599
2,8660034,2221880498
2,4130632003,3439500642
2,3690489514,3725072369
2,3896821324,1221129663
2,3125481079,485216364
2,814079080,1083712068
2,4098479810,1910411819
2,3330050209,2110001139
2,4289165936,3666201360
2,1227692750,1130629555
2,2533672576,227001881
2,3620358257,829786680
2,4249180476,1511477254
2,1857275551,2259957740
2,4094230441,579435501
2,3627744656,159351600
2,3470371504,1218834240
2,404551210,1085256225
2,4159216640,389294120
2,3746518024,721296483
2,4290195299,78297756
2,3244130372,505860016
2,1965771197,204015992
2,4215042951,2388164949
2,3989546935,2217558127
2,198574160,954451560
2,1506996824,375388863
2,4191313134,3057352007
2,2346934759,1354466380
2,3049396539,703667902
2,1464918567,3179169735
2,3869963061,1341102124
2,2079685896,871679006
2,1417375119,634133953
2,3941571453,3457914769
2,1726093597,717063212
2,984671592,1212903834
2,4264560342,3516603836
2,4026960808,250077209
2,3908416576,1381597103
2,2768521898,420878019
2,3789018892,3655187198
2,3698980040,613369054
2,3833475937,3044373336
2,3046642946,1715041013
2,1801896946,731330024
2,3871844281,2602507381
2,1999386573,1713719151
2,4115079820,3144637630
2,2168147177,117207661
2,3893832039,2453621296
2,3166170968,2871930336
2,2084640884,3311674407
2,911365809,752877041
2,4086310475,2076605315
2,2992828829,2105997840
2,1901710069,16933527
2,3268950669,1689060514
2,3253287499,3502659253
2,1367100589,1868925900
2,2761022735,2490759434
2,2751436700,718843702
2,1681362556,1632241419
2,3937149763,1591196550
2,2942335507,1829792239
2,694854417,2496501780
2,1241012862,536452526
2,685372386,705336788
2,2545437279,1275118616
2,3619569844,2232723805
2,3578753118,2443520405
2,3199321498,1864386681
2,1703080211,564238209
2,1208221731,1059773736
2,18727346,518782902
2,2028004523,2095974075
2,1789057233,936100605
2,74124813,1188362034
2,3102703783,13645363
2,3950258671,2778287870
2,219136842,1504633038
2,3322939993,2481155656
2,2678364648,907598686
2,3578971500,2742892638
2,2441662411,2942125
2,279589368,2157253857
2,2844262919,3212326858
2,3207013859,1867898376
2,3621760949,3361848919
2,3827380463,863329466
2,2227917026,1801896946
2,2516233411,2332680688
2,2748003083,856078318
2,3927768774,497980922
2,86298600,1660954169
2,3725072369,2412477600
2,2360365664,53859343
2,1620864011,472290748
2,4218699672,3215053587
2,1668456717,1506454272
2,2219882169,742462560
2,2956941947,2158225477
2,3156637582,2960997579
2,656698835,3251503852
2,1352411025,629711018
2,3059025139,718843702
2,2303676797,2681087796
2,4130095722,2046719117
2,1754343790,2469394698
2,747485232,793430765
2,1145880227,3498853321
2,3299126623,3069980384
2,4294197112,1188362034
2,3202948558,2528899716
2,3968274482,2396760004
2,3393630911,517260836
2,2014308826,1034637425
2,4001769103,507522945
2,2963446322,2756670385
2,4289110613,866792419
2,2214168875,3793731481
2,1262686857,713746982
2,2412428182,986496525
2,3424313238,1905943612
2,2520431179,2481155656
2,3563752888,3259455571
2,3213719935,3023899558
2,3539549869,907598686
2,2539093927,716375928
2,3388174522,1937048978
2,2482481304,2123332638
2,1481293583,1386292334
2,896253865,825845944
2,383745941,402149138
2,3213608540,2295294587
2,1240129212,217774922
2,285067450,1237550763
2,2375669168,2014308826
2,2544002498,1370938760
2,923083431,2373147801
2,2419539248,517260836
2,3178142572,380064228
2,2991455774,2786026805
2,663139661,1713590511
2,229658222,912986022
2,3648931069,957657584
2,3761816493,1377132605
2,1835158630,1237550763
2,3023899558,571843828
2,3463295100,2283993328
2,3384575366,2999553837
2,507827129,887886
2,387717167,324620723
2,433282420,334821122
2,1361612536,1746655739
2,258047,371852478
2,690315222,3473660179
2,3997488372,3900483124
2,2490226785,1091404026
2,3806704121,3599057523
2,3800837396,754627436
2,4060702395,1274738046
2,2073398389,1668821299
2,1553075002,1564720949
2,1024684790,1826867038
2,3598366644,2842683453
2,3663192276,2932176004
2,4226111444,387717167
2,261178371,3036742364
2,1775869303,852765968
2,3559415767,2742892638
2,1032307497,3490309746
2,144943926,1826867038
2,3849800920,97801740
2,1127383178,1334396542
2,1731096929,2956224405
2,71375986,1375664237
2,3519659614,2969660091
2,4240407085,427156003
2,3601222703,980122262
2,4002248663,2008989859
2,898782087,2602613399
2,2288307801,2071468974
2,1415513193,160508292
2,4206465630,2799192943
2,3445695854,179067337
2,2245243745,919981481
2,923956835,1154928830
2,4183707149,3546820623
2,679648252,323780484
2,2206777473,162365689
2,3810846799,1325074200
2,2782685861,3231534628
3,631365480,1111979291
3,3651485151,1780690017
3,663012346,3113678103
3,1761007187,1498036882
3,4069659242,2158225477
3,682998126,1910411819
3,4100816652,3087306003
3,1918908464,1663491238
3,4223435503,472290748
3,3123493047,1189797816
3,1610608547,502958080
3,960092000,674173360
3,2321229503,4117094673
3,4165244605,2063618224
3,1000106726,1506906396
3,1852821008,859056899
3,2389001198,652176199
3,306267147,1312628589
3,2841123105,544684590
3,52104235,504302079
3,428131366,2025865799
3,2094330878,1746655739
3,4089882606,1113850846
3,1563437474,2889392509
3,2008989859,378982106
3,936315280,152139376
3,3187305937,2309690778
3,1215202454,2332639436
3,4122583114,1695854332
3,1595535032,98592019
3,881032365,1663538013
3,724975459,341199823
3,973593276,994676122
3,4061204363,1061259172
3,2274241387,24520367
3,3815104637,191411989
3,3958038320,259006220
3,1438266755,1332568669
3,2070984324,305975207
3,2992814036,1651726766
3,696782799,1405549222
3,1449164227,794316241
3,777055482,277181139
3,3975517621,891306773
3,1210864150,2604808762
3,825311704,1111979291
3,1037582168,66057972
3,1017546066,1166650192
3,1657244333,1141798720
3,1054099358,506635365
3,3641293012,1078507523
3,2391872938,792060111
3,3334081751,5029586
3,2639197701,424232472
3,2712541699,1739633526
3,994676122,1713590511
3,4290057653,411375215
3,1729454608,1684183874
3,3895795120,468080344
3,1245346479,303485600
3,2198030198,1910411819
3,1683116425,417125601
3,3385944896,3306596061
3,1802011524,1086682695
3,3301496752,289508954
3,2947304524,3637617501
3,1448039620,1594104440
3,2540685607,3469866782
3,3747400408,159351600
3,3913168209,2457457611
3,1245160560,718246127
3,1809770324,1063954610
3,3687627144,2008989859
3,3188904872,570063664
3,690457988,3227121134
3,3299656603,4163863623
3,2015664445,1267825423
3,2462611284,2398901595
3,3220967973,499316216
3,2661989112,784669950
3,1231686256,1221416124
3,2329453736,580110121
3,2289211172,1946102947
3,975789094,97193149
3,3882036197,2217558127
3,2332367334,1864386681
3,775590704,927285629
3,557839292,839263285
3,3255866275,922496978
3,2824381301,1624239742
3,1980477620,162033517
3,963181695,966629696
3,3560979636,616150466
3,1125799491,1158368853
3,1313575541,2183455860
3,53867738,2953731236
3,3783584479,205060988
3,2942335507,1518626050
3,1304868441,975541424
3,2095974075,826101401
3,3331881058,677832251
3,2087590585,264184112
3,800610000,4152958882
3,3500184040,574812618
3,1799052021,46287381
3,1963926677,1943450976
3,3420770588,2294663387
3,3155105749,2133079047
3,295128469,97930134
3,4263306153,3857129077
3,2798026282,442399454
3,2693248013,534606580
3,3003147195,898324103
3,1711502051,500894758
3,1721486894,2049141115
3,3381128080,152139376
3,3465319208,2473883470
3,2292300215,718620114
3,4292939171,389219197
3,647317918,677832251
3,4291905065,898058398
3,2070491290,1933278346
3,805209030,1202166469
3,1357669478,867167973
3,3213182368,2916313489
3,325005542,2641446047
3,3591904111,1135976474
3,4238926989,1715041013
3,4195021957,3784861428
3,129173500,1187474281
3,2351785619,2518230832
3,3693257008,463367425
3,214030731,389219197
3,753465481,1492182156
3,3830005035,1768089225
3,1463712690,564238209
3,2912041676,1417510413
3,3590901614,2819245891
3,3586500603,656698835
3,224531634,656698835
3,2992828829,1124556741
3,2906073580,1185182764
3,1291273063,219017888
3,1543753284,93479784
3,2927885247,975541424
3,1854662406,440664992
3,1205850217,994676122
3,3489200526,1240444909
3,2414251483,310610689
3,3701411077,4212430446
3,2081352340,3435359923
3,1201602115,628879513
3,3863446626,336893387
3,273712035,907296127
3,2408434148,597742640
3,1176059503,18264600
3,4140108713,2599759870
3,3585316632,2094330878
3,3163484197,1631615332
3,3577684796,794027803
3,2914861469,97193149
3,4042175146,2005574893
3,2092002172,315481361
3,2763014903,366239857
3,4159034341,2937525435
3,417206962,936100605
3,3641663108,710702403
3,3820064478,1015072454
3,3112025499,341199823
3,663012346,2637814870
3,931311951,2573626714
3,3384883937,1126423707
3,655689466,827811187
3,2144443761,1053593013
3,1547591961,1733876106
3,4241401187,931185603
3,436095484,1726457735
3,4099841600,2319338478
3,1337881232,866229153
3,4260150415,1603219980
3,2520431179,4018561560
3,3624714500,2769479131
3,957492934,818254185
3,2539384016,1566622764
3,2119047138,2269502085
3,2098087200,875744553
3,2912041676,1230381165
3,2298886343,1521522715
3,1103787316,3680233781
3,2684150012,1823248022
3,986838970,371852478
3,1535082710,1040329336
3,1996710831,540661131
3,3369236656,1145791039
3,1182512555,1199504850
3,129173500,3337049311
3,2398547853,862718904
3,680599196,606327911
3,2727555996,66247839
3,23934911,582022491
3,3433803394,1583258854
3,1518645034,705729218
3,1371986040,13645363
3,863127146,3527837949
3,2943190190,2008989859
3,3501575414,1091404026
3,3726039725,1769144591
3,1511152593,2613471603
3,3757994666,430415205
3,3352865170,1091404026
3,2862225366,1039816787
3,761756277,35336103
3,1966793730,536100807
3,3189320882,1123159633
3,4234045315,971802729
3,2225683072,1009607791
3,1762276486,2464977091
3,4103086857,2113839458
3,2292082163,227231098
3,2980312193,2183875780
3,3322005001,424232472
3,682998126,2712789376
3,168222130,1534178715
3,2115449537,3344025533
3,4016681241,110635433
3,907253586,199180680
3,3566662720,2748623227
3,2049992501,1740805730
3,3073207032,1118101132
3,3584502867,834544767
3,3334173585,179909063
3,2984010133,2403374241
3,3309830291,1888726407
3,537224572,1266535591
