K,True label,Predicted label
10,342878230,222620729
10,3900306665,1237550763
10,190868209,1899110933
10,3592666867,1483976313
10,4071638788,3658963802
10,2437213336,1662841908
10,3113678103,3000792516
10,1262916868,78012204
10,1172409457,2747810392
10,2401890526,504810984
10,1251157834,348693451
10,2889788417,645628
10,3365517875,2221409971
10,849129394,676291019
10,1550813244,3513028382
10,3952236600,2714144814
10,85583521,1515810068
10,1757831175,1037925737
10,1189135344,2169377336
10,3871822251,2925334956
10,3671076233,549866075
10,949468805,1673669565
10,4009119732,241619071
10,3937208443,3456800570
10,1058067867,837990024
10,716274992,420878019
10,1200704956,867517905
10,384557186,1332568669
10,2048069671,3402128200
10,330251613,1484811081
10,3857533630,3379486410
10,1099505215,693254875
10,2738062089,925894523
10,1775869303,852765968
10,1736305765,663005453
10,2804572755,971745133
10,178205299,114829279
10,3012923871,2516233411
10,3193912394,962477933
10,2521034983,2377831355
10,3657859122,1033612501
10,1182013677,628879513
10,971802729,227645039
10,3145779110,1237550763
10,3728839338,2599759870
10,4198587607,2937525435
10,1518614402,3335284258
10,531464214,160355492
10,3185044263,821583868
10,3016252016,359918838
10,208069301,3790455841
10,3519345868,1712162760
10,990609101,4271060752
10,215542278,144384016
10,3717044186,1714474066
10,3319724566,1662841908
10,793974774,933146825
10,1996183732,107096123
10,842320341,3628121668
10,469801961,1091404026
10,2706567003,281874835
10,2837668850,73153907
10,2772189203,721448292
10,3587241263,249129492
10,2084449125,1165453206
10,3458145328,1458375558
10,434231493,107096123
10,3293988036,1457218288
10,2964773552,1332568669
10,2402391325,693254875
10,525175798,4225196978
10,1572715712,3496881167
10,3018290992,59413042
10,2214168875,4018561560
10,2988598517,2793128682
10,3488861486,575518360
10,114912297,1237550763
10,3655387589,2931545858
10,3666201360,2667064672
10,2104618948,219017888
10,2144765642,3740972720
10,2783670538,3234804620
10,2881672664,1104651492
10,1779940991,3212326858
10,3085147105,284754035
10,2937525435,1852954878
10,1118262008,821474700
10,2047643400,751823964
10,2238997929,1221389926
10,2518689634,59413042
10,2749985305,2355373578
10,3855894492,1273665242
10,2050504093,3601240807
10,4000267419,3482040765
10,663012346,4242193834
10,3789608324,1275118616
10,198551902,3815469593
10,1744648092,748607984
10,2727555996,74124813
10,1525959724,3057161638
10,2375968302,3856127007
10,3226317135,3367201653
10,1822462295,2879276286
10,1185789060,256061599
10,3661717533,37526516
10,2837715562,420878019
10,252818152,323780484
10,954360072,3652282991
10,1069650426,2633237860
10,781321433,98248312
10,1006973111,377191089
10,3434902916,90361770
10,2542736187,66247839
10,459569194,1334396542
10,3971342035,4088706070
10,1711502051,500894758
10,937422809,713714629
10,2016484835,2628044511
10,1613779271,1135976474
10,2013974881,546207374
10,950756299,3489985175
10,2066366254,536100807
10,1587693240,1000051365
10,1009426481,1182222496
10,536452526,1918908464
10,2549487450,66470530
10,888116957,3402128200
10,1258162988,2467635334
10,663992990,245619002
10,3008331715,1733221456
10,900810695,369900227
10,2388164949,3418578881
10,3651311185,2682167015
10,3779428082,1228959918
10,3956835676,2625952212
10,435952285,244107308
10,2412428182,814731988
10,1532705466,377021214
10,2944405360,402149138
10,1779408602,2415538143
10,1966793730,536100807
10,2739553029,506635365
10,2489370416,1740597653
10,3576488720,3127100328
10,1918908464,2142378653
10,931311951,58510858
10,1472202477,3680233781
10,1868822738,1943450976
10,3116815297,2628044511
10,1429052699,943295181
10,2156459496,1206055512
10,2435051198,172574479
10,978724801,2309690778
10,3496576043,3525624059
10,4287268706,3893786536
10,1186220836,3634193612
10,220104288,2497751413
10,866792419,1743339350
10,1706547580,1187474281
10,3841870781,256061599
10,1209681012,225949195
10,1082837159,837990024
10,1889967345,39246274
10,3037751996,1268201436
10,751820084,3375312423
10,4229840098,70388565
10,1560641941,3115028838
10,554012954,1077801876
10,564444803,3582011792
10,149633309,3392843345
10,2360140987,968988238
10,167014317,2288862231
10,3718895059,2134514629
10,4093212188,264184112
10,856048725,160355492
10,2729517986,256061599
10,378664723,2702435837
10,1192230954,3101340758
10,3750176480,1632378232
10,1177987796,2866022569
10,2732554409,784759211
10,609623801,3000792516
10,815957098,4038613836
10,753465481,942399146
10,3394793659,1122594028
10,1165453206,1013980683
10,1538743633,3994076087
10,961662899,821583868
10,2079060966,320752715
10,669096037,249129492
10,838020562,145865699
10,629194124,117919900
10,638958754,1031952912
10,219059962,2126962532
10,2339443532,220344278
10,3853097935,731330024
10,4246549518,552978251
10,1216084470,1503170656
10,3991942037,551763684
10,3627976242,148719785
10,2050008693,1076586101
10,2852410373,3779562915
10,1898876699,787486848
10,253827798,13645363
10,3679043830,1591118167
10,1587735125,726684273
10,3362885279,2067627521
10,984410278,159351600
10,1615893885,580844297
10,2053502150,326080737
10,3176460569,3365517875
10,718674767,311099263
10,4257355866,973593276
10,2152124620,638040143
10,4159594295,377021214
10,4271359781,321842376
10,2672555526,1441147655
10,1339626183,677832251
10,3229372718,225949195
10,3374387802,852852893
10,385716307,3441184770
10,3900306665,1237550763
10,2164641716,1575763518
10,777596345,2842683453
10,3800186231,3106075278
10,1782988885,3308317766
10,1743836556,2001724038
10,1504793711,348693451
10,2992055559,2050565864
10,2948725048,3173716369
10,1871167754,4018561560
10,1973219971,59413042
10,1292218376,2338504085
10,1649239857,1897162085
10,255662413,1134840842
10,3379794959,2142919313
10,2825850534,1655846226
10,3493797951,3494512671
10,1565193359,1065718333
10,2641040768,872743086
10,1929952991,1885354900
10,7657592,3169455349
10,4078022259,311089429
10,3642363310,2259957740
10,1239022651,604966629
10,1883126923,359918838
10,3474225085,218526726
10,897383140,502970099
10,615651823,33081792
10,573130196,818254185
10,1489685217,2945881516
10,2494069768,201951127
10,546534487,3717044186
10,1417388897,1268201436
10,3132560288,1964078714
10,1212647631,348296493
10,718508710,669096037
10,709475359,163238377
10,911448401,97801740
10,2111576291,1992306530
10,2271414143,2668236919
10,3907914144,2378468247
10,3900142112,628879513
10,821583868,2609303586
10,2388828990,726684273
10,1288226913,2645367615
10,784759211,322955637
10,653432249,191411989
10,1326839792,1699676000
10,2651616079,1300007930
10,635244775,1271080145
10,3798354492,3355494563
10,2418158256,503126361
10,3187904921,1600512149
10,2247838038,165136504
10,3111584970,2849763564
10,2772480067,718508710
10,2028004523,3690876291
10,3750176480,1632378232
10,1668789369,2770620676
10,3355383822,3670999034
10,1006973111,2287542993
10,3073207032,330443750
10,1278551415,234541980
10,797001514,1492395376
10,2076705560,1933278346
10,1571562762,3039508373
10,2976378416,2299314811
10,4094230441,2770620676
10,2233323999,3523663637
10,142683535,2668236919
10,1076961511,4287268706
10,2460643465,502434184
10,1642171318,2065073080
10,3328069909,191411989
10,2108242710,2645367615
10,2657474727,1489642573
10,3497969901,255963483
10,875034895,2126845526
10,2779507745,3206685987
10,2376318723,786625962
10,1587964714,412386323
10,713924350,1341102124
10,3983880329,3163376679
10,556802447,179508880
10,568434175,189638350
10,1358957670,3676844705
10,1198512218,3050187782
10,2601254545,2005574893
10,3256857515,1347996816
10,2556152111,1187614415
10,775882666,2641446047
10,2941448961,372328414
10,2321229503,1290745258
10,3973012699,1116126635
10,2050714012,73153907
10,777596345,256061599
10,1915070678,1731627607
10,695219223,1734600438
10,735512547,159351600
10,931734699,871679006
10,3768625543,90361770
10,1332051433,1035128795
10,3882731210,3362589702
10,3460499189,4089596260
10,2310326281,1206055512
10,1367100589,1868925900
10,720532268,2161522738
10,1292218376,420878019
10,431048396,417125601
10,816065745,108185000
10,2221115418,571550607
10,573184797,64343226
10,2495896791,370040925
10,3353208960,12910319
10,3745128015,477235197
10,1250572627,854939166
10,4237830533,2701575241
10,3853564218,2740876823
10,3215053587,3675213976
10,315481361,2094156082
10,3111883981,120165415
10,4075599444,1107390930
10,2300621997,3430782176
10,617242852,1035128795
10,1842799615,2120410174
10,657064861,157683903
10,1281010192,2521869563
10,2752809601,1740805730
10,3433277712,1010522046
10,3480387908,3468736103
10,3742896589,1266424550
10,3176986412,321895430
10,236466085,3085681416
10,1684569558,2057614445
10,252818152,2702435837
10,2198373191,731330024
10,2141357515,477235197
10,1550813244,695437118
10,2210745930,3591904111
10,2432840974,402149138
10,1834179112,634404165
10,664367292,2057614445
10,1163569239,729245491
10,1474448570,3637617501
10,2241400543,1623932098
10,1027126993,262292917
10,3375612003,1748613394
10,862371276,3939955481
10,2536363889,726565972
10,3511242710,2364148815
10,3424584900,1918908464
10,3008298648,156564327
10,613621612,2521869563
10,3891255220,2008989859
10,2529468408,12910319
10,3847144178,3490309746
10,1270473711,871679006
10,434440828,3203314574
10,1070755869,2856417278
10,3148189880,57254144
10,668530324,318356228
10,3382973730,502434184
10,3115781716,100773610
10,3202957389,4239365373
10,2674482637,728211574
10,2049145956,418991059
10,1668821299,27537526
10,3598057986,1620904241
10,1395102007,131206837
10,4163093076,436095484
10,2242170808,4184214313
10,4170705859,2919415931
10,3120962485,3108272
10,594777507,1415118398
10,598373701,449372701
10,2107318638,871679006
10,1737506411,936100605
10,3001416403,3978903467
10,1862893166,1713719151
10,3168617020,3629499546
10,2324485777,4189236082
10,1922376203,1073614781
10,3466127809,2836585852
10,2514750348,22285547
10,507648310,31311537
10,2077185023,1768089225
10,866425052,137632267
10,664348430,1837871170
10,121462973,4141124289
10,256199120,2259957740
10,2854949283,2600740535
10,3235270135,2727450888
10,3103492120,1206055512
10,552978251,397780484
10,2747913958,1373652479
10,3084591770,2493236254
10,3626995778,796281588
10,4170368428,1963512468
10,219382266,3679027493
10,2961548174,888065430
10,2969128006,4294197112
10,1727226116,2201615216
10,3979333992,1623932098
10,3454455800,3395604817
10,770528535,1095936905
10,16933527,777596345
10,1961908867,724703364
10,1490335536,4173674098
10,2896259765,1575763518
10,3133575067,994676122
10,3634548624,3924131358
10,3891148800,927900989
10,2498318692,57254144
10,2725454200,2835868861
10,2986160770,37661312
10,1699836001,1664178674
10,1120763584,4184214313
10,3763739424,2716768107
10,1989708386,1480113982
10,574812618,402149138
10,3688346948,411375215
10,4146318743,490904253
10,3641533360,4172469384
10,960092000,1380466784
10,3216744297,58373429
10,469790690,927900989
10,153046498,3489985175
10,2338925518,179508880
10,711398030,4162724361
10,3779562915,798247050
10,508289401,986496525
10,2220663471,832672693
10,832842897,3346361757
10,2107318638,2865328053
10,2015664445,1881614317
10,1604649610,3121370779
10,3001123709,2573528400
10,1209464381,4216712954
10,4152686590,3089499175
10,4108245777,1993904090
10,1272241865,35336103
10,2494171542,4010150654
10,1884272532,1135705464
10,524178901,2399438803
10,2187100678,596811522
10,2999380171,279143436
10,1259377502,145865699
10,3188055964,3087853939
10,3038858280,241987908
10,3765513789,1091404026
10,1423186735,161116945
10,896262214,2142919313
10,119781937,1492492923
10,568434175,1850727751
10,2253053678,1334396542
10,1999312808,915320443
10,2323671719,73153907
10,2988598517,952183003
10,4105255910,802556404
10,3398155009,117919900
10,152464681,1201602115
10,888840128,1374312791
10,2854456163,2373193017
10,2233048150,57254144
10,3334081751,1528144438
10,2570143988,789748254
10,3381177724,2362252012
10,4149304686,465390075
10,2056012577,443472237
10,1470646027,2651025355
10,2202755801,1226500780
10,1422811788,2521869563
10,1664573953,2931545858
10,3956936222,1484811081
10,3912318877,3775017775
10,2451670444,2880882957
10,3214224895,1995863572
10,2212256143,219017888
10,214100626,3523663637
10,4144796671,575682520
10,2469394698,710388512
10,3979474245,199282612
10,742453917,3674843722
10,3144637630,1222676928
10,2786026805,255400546
10,4287268706,3893786536
10,1113658052,871679006
10,1565741687,2842683453
10,1842099953,2156459496
10,3606277248,656698835
10,3433277712,1680626217
10,3598471432,175908741
10,1531592305,259006220
10,714653030,2521869563
10,3916074380,1077801876
10,834544767,3847500015
10,1262321526,260834849
10,2129884110,2253967885
10,4287365797,161116945
10,1468444411,35254803
10,23934911,1054099358
10,2096005797,692028908
10,2355878351,234490836
10,518222659,1468167494
10,1912222471,2201615216
10,95083723,123824808
10,994676122,973593276
10,598804910,2178028877
10,1746756468,2219483906
10,2238979942,1226500780
10,758487876,3293559118
10,3398155009,2310872586
10,535420180,3775017775
10,164698800,2201615216
10,3753461749,1652884652
10,2203619540,3448393179
10,911448401,97801740
10,4126717097,406028876
10,1151643989,2573528400
10,796332893,1091404026
10,3213608540,85583521
10,1160103344,866365011
10,3134039974,2911646536
10,1704024706,1752054615
10,2064037325,1591196550
10,3123453722,3768186621
10,577897805,220587098
10,1191459008,810940926
10,111019786,3346777341
10,493626958,911448401
10,2197877769,3146421945
10,3759425460,954317984
10,2214640257,2063618224
10,2659942056,163505030
10,151221854,1386397669
10,1061259172,4240123481
10,2632530701,699391816
10,808572599,3499914946
10,3767131701,854939166
10,3482149149,721918808
10,728791874,2911646536
10,2384099722,3472778612
10,1768294681,1206055512
10,1417931016,871931738
10,825311704,2067627521
10,3139740967,515853114
10,2129344925,2517390245
10,482434561,2201615216
10,3416560161,2823893370
10,1098329942,1077801876
10,2636308092,3629499546
10,560030947,232318354
10,16448490,803317615
10,3256029913,2890017245
10,1618268097,1176059503
10,647272739,1039754812
10,1358636948,813693475
10,3001123709,532279668
10,737541829,117207661
10,1840323610,2377831355
10,710770581,1991476213
10,1361250553,1093775969
10,98262397,3853135440
10,2496501780,2842683453
10,2270136417,343758389
10,1856302590,2142919313
10,3564525131,1093775969
10,3092775216,110635433
10,1256302275,297977
10,3980069326,3050187782
10,3625404959,2094031798
10,236048956,3134850657
10,1931494374,4054467630
10,77254707,1569494229
10,2079060966,474557588
10,2230850340,3480387908
10,4070501594,432057156
10,2842683453,777596345
10,1167470544,581716855
10,170536513,1039754812
10,2526885671,3087853939
10,2931597718,1165453206
10,4143102922,2498542265
10,155019103,1324719802
10,713416067,2300621997
10,2126654012,27092795
10,622092984,4271060752
10,1999386573,1713719151
10,3933335821,4227697284
10,2628362562,1221416124
10,3299472700,2529292569
10,321589833,2353399596
10,3725703885,3752568601
10,2062363406,2992055559
10,95083723,123824808
10,1385997718,248489072
10,1797930186,355489491
10,1665050072,1515810068
10,634806664,1292622626
10,3017519116,123573062
10,4172783971,4043587155
10,2680389700,810940926
10,1348816963,1514327608
10,3746060972,2945881516
10,3842983995,3886044445
10,721309135,348693451
10,645628,3674843722
10,3585316632,731330024
10,3555843657,1575763518
10,4173621296,105921073
10,3835290373,378982106
10,1392882653,159351600
10,2622880584,1793489702
10,2389688714,205060988
10,847060368,1187614415
10,545829882,2057614445
10,3460790206,725568496
10,1291301592,2086386116
10,2213950251,1496952524
10,1599006057,1355194940
10,71664304,1496952524
10,2732554409,784759211
10,55214780,1165453206
10,1482076270,4340963
10,3508963428,1958111421
10,3326267479,225949195
10,2355055620,209289397
10,2478023301,385158859
10,41822316,1619295470
10,3649788315,725568496
10,437907078,131206837
10,2066748536,1387777738
10,978796186,786625962
10,3636925263,2564841627
10,2409809052,2062263771
10,1860299582,3659553730
10,391396717,329524040
10,4023541274,2974535963
10,1497898739,475342649
10,2616119978,1380466784
10,1049824367,562358068
10,188957038,4138545452
10,1612814766,1285119273
10,2614828639,2043850607
10,2903860316,1918908464
10,687268175,3975185994
10,421691417,369900227
10,66247839,2575632685
10,2298085882,927285629
10,753964834,1202056332
10,1601032931,357724179
10,301438036,2240027280
10,1552142539,348693451
10,944479978,2794635514
10,3634548624,3924131358
10,3065834621,3423419034
10,2620765063,3729087049
10,2047392365,862560029
10,1132134655,486632107
10,4001769103,3335526358
10,3570475971,4228787858
10,1620825543,634404165
10,1514056353,2785122731
10,3381911354,694848984
10,3001416403,640260500
10,2910942674,420091859
10,3808228427,1031952912
10,1638498392,1696983102
10,1017746219,64854271
10,2528145322,1963142010
10,392356944,615651823
10,3385067873,179508880
10,4076853633,349297863
10,3272244682,821583868
10,1999312808,3374387802
10,3857129077,682258630
10,2634819658,1292622626
10,2481155656,63919588
10,4005065793,2602533565
10,2125059129,3815469593
10,1212647631,810940926
10,1062863747,97801740
10,2231198508,1279831256
10,1364967438,2377831355
10,3833873783,4270917869
10,324812572,2835868861
10,2838027152,832672693
10,574812618,1226500780
10,1611066645,153855523
10,163891198,2145882222
10,273712035,2241472737
10,3224908824,2702435837
10,905135120,1368205666
10,3153179649,189449324
10,3444021928,1570588813
10,4143106238,932097139
10,4044977701,1511162790
10,4171236554,371502910
10,3216744297,180920469
10,1022501714,3402128200
10,3927638305,114912297
10,2775619691,1180746568
10,2646931191,256061599
10,3038200968,4049525692
10,3089782644,2824655503
10,1800371108,201919422
10,156307992,682258630
10,4174239330,2716371872
10,1921753762,2645367615
10,833264571,1376270839
10,2663692815,32947336
10,1043649521,1250572627
10,819570846,205060988
10,874403178,3690876291
10,1160103344,37661312
10,2591672455,27092795
10,1228285803,1623932098
10,4101248785,3924088631
10,3139972284,821583868
10,475139403,874403178
10,3083543407,45510916
10,3695290182,729994958
10,3766443150,996959929
10,2505813179,59413042
10,2985852685,431974030
10,2594065762,1931898332
10,1938143023,830098951
10,884551183,4038613836
10,4247931055,772217144
10,523074739,343758389
10,260936336,2748623227
10,2303789204,2269100299
10,3115762052,1332051433
10,3773419446,324620723
10,2802729758,2675366031
10,99699720,333272008
10,4130311878,1121466002
10,4161209908,866792419
10,164698800,3681154465
10,3075806009,349004701
10,2674362245,556780176
10,1911569483,356727542
10,2874365357,1111979291
10,2273666591,2203660548
10,3789952659,72307877
10,3296667819,24291636
10,2406900984,731330024
10,3187211138,3302214602
10,1903575613,57254144
10,975789094,3489985175
10,4043484597,3040690230
10,665433957,3147208893
10,1602074868,2942125
10,4247684824,525945995
10,1917000464,2506727597
10,4266974527,2338504085
10,4019065378,3503390947
10,1983866339,3035635302
10,1896019611,3979333992
10,3840552276,221994575
10,3607486346,2345549492
10,1366924307,22285547
10,1128114806,1575763518
10,3657287417,899136538
10,327189920,59413042
10,497927023,1221416124
10,3635816450,4163369989
10,1479871648,695219223
10,645628,3489985175
10,1739918007,994676122
10,1784409888,4138827523
10,4254645606,562358068
10,3864646384,587285122
10,142105411,2314969351
10,2713190086,1599091377
10,32403559,3489985175
10,4048861406,994676122
10,622201978,3281617558
10,3142241795,2932176004
10,4225771503,1918908464
10,1379670949,3193912394
10,2378311124,1434986601
10,1358636948,813693475
10,1274738046,798247050
10,1699645771,1018209784
10,1428546221,3051259171
10,4062197613,1394615155
10,735420661,12491276
10,2142919313,1054099358
10,2923183199,69531814
10,769563897,2784788129
10,535420180,3051259171
10,256012185,152139376
10,2016087097,1754005296
10,2413403492,933146825
10,2533890887,3299506042
10,1801598336,361836809
10,3050187782,725784872
10,2945792466,583185935
10,2169519796,213410114
10,2242170808,2172855737
10,145675505,2478430102
10,1184765528,210417792
10,1680626217,1515223424
10,1440487071,1077801876
10,2091479370,2903956460
10,2905279378,718843702
10,2364142782,2345549492
10,2623309270,1332568669
10,4293276364,3931709475
10,2287446395,2932176004
10,3861383453,4028730454
10,1509079434,3000792516
10,1251645465,2253967885
10,2887356875,2963446322
10,1341302081,1904951960
10,2191640503,865227276
10,2339650590,1575763518
10,2157742654,1055647650
10,2545437279,938708654
10,1744240905,289560958
10,1568401524,320752715
10,1431284569,3000792516
10,3589016109,106318294
10,2317723557,2849400526
10,1866498400,958357180
10,857254217,3673824327
10,168222130,3731124907
10,1153639624,1292622626
10,3303274068,122550860
10,3394793659,521470924
10,148719785,1680535208
10,1171952010,159351600
10,2237563696,1597600220
10,511311727,293434992
10,2092622846,4276391264
10,1624196196,461576464
10,1296463365,275813572
10,3163376679,114829279
10,852852893,229658222
10,304293919,88836215
10,699051387,821474700
10,3531512078,2055747827
10,242730034,2991182870
10,797721756,2609303586
10,2269903082,551505582
10,2408700224,3489985175
10,2979218298,1170029110
10,2824936287,4186791151
10,1628593624,2430246747
10,3939281609,201919422
10,45321459,2122968520
10,2268555620,3000792516
10,3802944413,248489072
10,3872882463,915885377
10,2634431129,2521869563
10,2334975367,531266261
10,3379794959,4141546375
10,3109492579,3173192028
10,3639207904,1131839533
10,1100459627,3228859801
10,2291187811,3000792516
10,3598471432,420878019
10,2720162070,36420824
10,316640687,163238377
10,3742221123,2097181150
10,681061245,2810672942
10,729734824,558088884
10,4050847607,2992055559
10,2185522362,3608734210
10,2378468247,1202056332
10,3855894492,12491276
10,3912654752,721296483
10,1089656684,244107308
10,874229717,20809221
10,1261987196,911282021
10,4069659242,2462407944
10,191984645,1933278346
10,4183511399,1295587510
10,1397230201,404428692
10,3094888190,2911614562
10,3359878181,499748380
10,158855858,1322597928
10,3853326780,549866075
10,3296667819,675684152
10,1813747725,31311537
10,2727489300,98002181
10,1809363506,442399454
10,3842983995,15630034
10,1580577269,514591526
10,293240115,36420824
10,2345326393,780600667
10,3270553459,148719785
10,4069659242,3140748847
10,1167537954,1674683146
10,2612181584,326080737
10,2837888168,2403374241
10,2291057022,355489491
10,2980536866,1292622626
10,1507150010,260834849
10,2025865799,333597397
10,3033757247,544315614
10,2417122148,1799186935
10,2403542018,1019668446
10,2129884110,3215053587
10,716375928,4018561560
10,3511195268,562358068
10,444007069,224611800
10,3924088631,3136837167
10,3485544994,153046498
10,225255019,553446970
10,3635816450,4163369989
10,2494171542,213095167
10,1322749330,2086455817
10,1892587515,3489985175
10,628879513,1332568669
10,2914998557,3045564113
10,2123332638,236902463
10,3766516310,1496952524
10,2940825733,1271039687
10,1555312860,3281617558
10,890612805,3127672801
10,637790391,2034928702
10,2158285549,401991387
10,3721393933,4000267419
10,3480323222,1093775969
10,1484634930,718843702
10,1388931929,4015090845
10,557171178,1243122988
10,1683116425,1918908464
10,1360996389,98248312
10,1433564797,1279831256
10,3443201151,2086386116
10,1935421006,428794129
10,4057376991,1322597928
10,2319338478,2916181532
10,1746756468,93493366
10,183398877,615651823
10,1013339050,962737723
10,3469866782,2540685607
10,919622593,682258630
10,3619099235,3917358163
10,3271998603,1715134833
10,2352146569,833264571
10,1306191121,3758803346
10,3064334528,159351600
10,2098400894,341676195
10,2498064534,191411989
10,4088194362,2032048970
10,289742093,3000792516
10,1014487628,506623322
10,1299206522,502958080
10,2501975813,682082741
10,3506731664,1456426703
10,2336767211,3219710218
10,3430179282,3628121668
10,1327940670,3678349373
10,3493797951,2842683453
10,900100636,117919900
10,2764077586,4262657
10,2051820557,566910699
10,1742052212,3599936801
10,3713350997,72036607
10,1804414959,2259957740
10,1755142363,145865699
10,3294457484,2464977091
10,232676224,145865699
10,2645733072,3299506042
10,3561228541,98248312
10,1435575565,829957688
10,1986461686,1130629555
10,2959670655,2423781234
10,2415538143,3326267479
10,3841109387,29498519
10,500010212,1018873174
10,2233323999,1103527354
10,2498542265,266134408
10,566772412,414776066
10,3111468322,891976035
10,2470288007,679174941
10,367656379,2820978564
10,1380990811,324897189
10,10528187,2668236919
10,1646948333,1637128667
10,3420770588,965810677
10,2906787209,2651025355
10,2964773552,2613177548
10,1243122988,798247050
10,1500880058,439619310
10,3170087367,653897089
10,352590467,2797212838
10,2745663550,566910699
10,2310139312,3108272
10,4094230441,2770620676
10,1087947892,1091404026
10,2509162399,1963142010
10,3704102155,1082203745
10,921908424,111343468
10,3211692097,117207661
10,3965458173,15630034
10,768382632,682258630
10,1813765221,159351600
10,1871167754,954317984
10,1265320427,387119468
10,2722321616,1091404026
10,3334168993,503459380
10,1701563146,259927468
10,1591867208,1733221456
10,3820409224,2469394698
10,3136889376,244107308
10,2355439423,190116807
10,429468346,1850727751
10,89255494,3179863755
10,3496338853,224611800
10,528562097,377021214
10,3881651394,1179631934
10,875836170,554411564
10,84839135,571550607
10,9958453,538550380
10,2172223523,1322783678
10,865318054,3905952296
10,3989979284,298037873
10,3073161644,3489985175
10,2757892305,1085256225
10,2489440778,2294899207
10,1163728238,603562735
10,1046607123,519658345
10,2189907631,630889498
10,2086690397,1515820910
10,2804650647,425970508
10,2802540716,524272944
10,1219036414,1707910864
10,3519984805,1723836743
10,1268261698,2221880498
10,1484127216,2111685755
10,3992876821,378982106
10,2302152800,244889631
10,1725137077,242136445
10,3379821606,275813572
10,4139844552,2459323567
10,712775796,2755532896
10,202437231,673387731
10,1286090671,1713719151
10,380064228,1166175991
10,2105865163,1126423707
10,4010770629,888065430
10,575798617,1881614317
10,3353200223,3793366121
10,1599970945,2880882957
10,3199187864,2522652442
10,3164287284,66247839
10,628894289,4018561560
10,1920116125,35254803
10,410540079,4190507513
10,3728839338,2599759870
10,153414432,11893592
10,494326981,4094795400
10,155267355,430864785
10,936315280,1014266988
10,153202204,332162047
10,1249418868,1910411819
10,3059359196,320286773
10,1537291804,2183875780
10,565368573,854939166
10,705729218,3569297238
10,2074153427,59413042
10,2880882957,731330024
10,933941732,623036948
10,2473582574,455564175
10,3432871246,371852478
10,867642856,2702435837
10,3946393392,55231703
10,229506815,2057614445
10,877317385,3908256087
10,2690005728,1300007930
10,3641293012,1931898332
10,3335711423,4038613836
10,2756670385,4184214313
10,388454808,191411989
10,494127345,217144336
10,1254441436,888065430
10,891248341,64854271
10,1377132605,98002181
10,3321548978,3392843345
10,4245771399,3105935071
10,4240407085,1226500780
10,2268524937,1107390930
10,3498853321,731330024
10,3602809108,1077801876
10,1130919487,98248312
10,2857894910,2956941947
10,3509200562,962477933
10,2610709303,388684396
10,2292082163,94302464
10,3903139122,1591118167
10,976867359,3228859801
10,2860060458,1904951960
10,3234804620,1995863572
10,3546106267,562358068
10,97930134,2748623227
10,1724536819,2274223447
10,4203290039,3303548739
10,1821875388,392699942
10,1408508460,282110893
10,59226203,55231703
10,2690668631,106318294
10,2275161308,836450964
10,3567192124,1776011373
10,3744205434,250077209
10,1701450902,1119404634
10,71375986,2320884920
10,1911010635,585171899
10,1364967438,2377831355
10,3951971428,837990024
10,3825693463,68384080
10,211358789,2178000878
10,2507738975,2097181150
10,1303644154,164313547
10,4224340559,191946414
10,3127100328,2799912609
10,468080344,3803576730
10,3498630557,165136504
10,3699648654,2377831355
10,1047856275,888065430
10,1237870527,724765111
10,3068294096,185142711
10,3157786712,206010116
10,1046611173,298037873
10,3065753929,324897189
10,2325264250,1668458243
10,994845771,159351600
10,3100000309,954317984
10,1660385294,1056178808
10,3178142572,380064228
10,3351968689,277362281
10,2240256258,1422811788
10,2542103229,136732836
10,3513398405,69531814
10,2176913327,3169455349
10,1986364708,1606598456
10,2845176350,863127146
10,2742892638,1726457735
10,2915337809,1116126635
10,1378638675,255963483
10,1862655253,2253967885
10,2515752541,854939166
10,631365480,3108272
10,1387426184,1992306530
10,6381662,1102815811
10,3446774629,856533546
10,1260799291,108995396
10,4000267419,420091859
10,2979218298,994108665
10,2469953792,899136538
10,2733327644,519658345
10,3476168339,1032307497
10,291741779,3715162867
10,1194896585,1620805012
10,66877757,528925376
10,4096528924,159351600
10,1952403181,3196549456
10,3569208898,2501975813
10,2450415932,3926100920
10,3853334588,455936390
10,86294285,200546632
10,861942412,1941013709
10,1429594010,4262657
10,2821862330,529859784
10,1264192785,3573978002
10,877176469,3113678103
10,576861546,52183551
10,3409298888,3423223258
10,3283528029,1726457735
10,847338105,3222645954
10,1622585957,4016959315
10,1735602672,2701575241
10,1741255671,406028876
10,3145779110,742462560
10,3452686144,19795027
10,891976035,3630992203
10,58377970,1163569239
10,2189047322,587285122
10,2288149440,1111979291
10,3026349725,2903956460
10,3134748958,1266424550
10,3845299773,2214262296
10,2680057516,580844297
10,490904253,2632542736
10,3542515337,727036860
10,3542310171,2911646536
10,24168270,1411980274
10,1057203597,994676122
10,1910606719,1746655739
10,4011392237,1091404026
10,4003277752,1975811590
10,952489020,607127945
10,2026186704,2681632456
10,1000106726,3039508373
10,3783985136,755444045
10,4206463914,3222645954
10,2595278679,503126361
10,4254645606,256061599
10,4199333098,3269322730
10,1330540027,209689048
10,3216769417,562358068
10,3602632985,689574692
10,2132780793,3450050673
10,2974535963,201951127
10,2341232000,3883836318
10,1676388968,837990024
10,3351318599,2016275639
10,1275791643,73579052
10,3206317999,3170475874
10,3888975197,3850640096
